ID Number,Preferred Pronouns,Current Grade Level,Program,First Paying Job,Know employee,Applied Before,Comfortable speaking to crowd,Uncomfortable with,Extra activities,Commit Summer,Commit Weekday,Hear about source,Application Year,Current Age,Rejected,EECode,EarnHours,EarnRate,EarnAmount,Dist Position Desc,Year,Month
,feminine,12.0,,0,0,0,1.0,none,0,yes,yes,school,2021,18.0,1,,,,,,,
,masculine,10.0,,1,1,0,1.0,none,0,yes,yes,school,2021,15.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,invertebrates,0,yes,yes,school,2021,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,invertebrates,0,yes,yes,other,2021,15.0,1,,,,,,,
,masculine,11.0,,0,0,0,1.0,none,0,yes,yes,friend,2021,16.0,1,,,,,,,
,feminine,11.0,,1,0,1,1.0,invertebrates,0,yes,yes,school,2021,17.0,1,,,,,,,
,masculine,11.0,,0,0,0,1.0,none,0,yes,unsure,school,2021,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,birds,0,yes,yes,school,2021,14.0,1,,,,,,,
,,8.0,zoocamp,1,0,0,1.0,none,0,yes,yes,,2021,14.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,none,0,yes,yes,other,2021,15.0,1,,,,,,,
,feminine,9.0,homeschool,1,1,0,1.0,invertebrates,0,unsure,yes,friend,2021,14.0,1,,,,,,,
,feminine,9.0,,1,0,1,1.0,none,0,yes,yes,,2021,14.0,1,,,,,,,
,feminine,,other,1,1,1,1.0,reptiles,0,yes,yes,school,2020,,1,,,,,,,
1157.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,0,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,,0,yes,yes,other,2020,15.0,1,,,,,,,
,feminine,8.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,14.0,1,,,,,,,
,neutral,,,0,0,1,1.0,reptiles,0,yes,yes,other,2020,24.0,1,,,,,,,
,masculine,8.0,,1,1,0,1.0,none,0,yes,yes,friend,2020,14.0,1,,,,,,,
,feminine,9.0,,1,1,0,,invertebrates,0,yes,yes,school,2020,14.0,1,,,,,,,
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,33.9,8.56,290.1799999999999,WILD Steward,2020.0,12.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,44.95,8.65,388.83,WILD Steward,2021.0,1.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,37.36,8.65,323.17,WILD Steward,2021.0,2.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,54.65,8.65,472.74,WILD Steward,2021.0,3.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,44.78,8.65,387.35,WILD Steward,2021.0,4.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,14.54,8.65,125.78,WILD Steward,2021.0,5.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,3.87,8.65,33.48,WILD Steward,2021.0,6.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,63.32,10.15,642.7099999999999,WILD Steward,2021.0,6.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,60.4,10.15,613.05,WILD Ambassador,2021.0,6.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,88.45,10.15,897.7799999999999,WILD Ambassador,2021.0,7.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,66.95,10.15,679.55,WILD Ambassador,2021.0,8.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,38.35,10.15,389.25,WILD Ambassador,2021.0,9.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,37.29,10.15,378.5,WILD Ambassador,2021.0,10.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,3.03,13.65,41.36,WILD Ambassador,2021.0,10.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,38.77,13.65,529.24,WILD Ambassador,2021.0,11.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,33.04,13.65,451.01,WILD Ambassador,2021.0,12.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,17.6,13.65,240.23,WILD Ambassador,2022.0,1.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,10.17,13.65,138.82,WILD Ambassador,2022.0,2.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,13.39,13.65,182.78,WILD Ambassador,2022.0,3.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,4.08,13.65,55.69,WILD Ambassador,2022.0,4.0
1160.0,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,0,1160.0,19.43,13.65,265.22,WILD Ambassador,2022.0,5.0
,feminine,9.0,,1,0,0,1.0,reptiles,0,yes,yes,social media,2020,14.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,,friend,2020,14.0,1,,,,,,,
,feminine,12.0,,1,0,0,,none,0,yes,yes,school,2020,19.0,1,,,,,,,
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,18.12,8.56,155.1,WILD Steward,2020.0,12.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,18.88,8.65,163.3,WILD Steward,2021.0,1.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,21.68,8.65,187.54,WILD Steward,2021.0,2.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,7.37,8.65,63.75,WILD Steward,2021.0,3.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,18.78,8.65,162.45,WILD Steward,2021.0,4.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,5.3,8.65,45.84,WILD Steward,2021.0,5.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,37.63,10.15,381.95,WILD Steward,2021.0,6.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,35.08,10.15,356.0700000000001,WILD Ambassador,2021.0,6.0
1155.0,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,0,1155.0,37.72,10.15,382.87,WILD Ambassador,2021.0,7.0
,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,12.0,,1,0,0,,invertebrates,0,yes,yes,friend,2020,17.0,1,,,,,,,
,feminine,9.0,,1,0,0,,invertebrates,0,,yes,school,2020,15.0,1,,,,,,,
,masculine,9.0,,1,0,0,1.0,invertebrates,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,10.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,9.0,,1,0,0,,reptiles,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,8.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,0,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,9.0,,1,0,0,1.0,invertebrates,0,,yes,friend,2020,15.0,1,,,,,,,
,masculine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,31.14,8.56,266.55,WILD Steward,2020.0,12.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,32.97,8.65,285.18,WILD Steward,2021.0,1.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,28.35,8.65,245.23,WILD Steward,2021.0,2.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,37.2,8.65,321.8,WILD Steward,2021.0,3.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,25.66,8.65,221.97,WILD Steward,2021.0,4.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,32.21,8.65,278.6,WILD Steward,2021.0,5.0
1156.0,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,16.0,0,1156.0,7.92,8.65,68.51,WILD Steward,2021.0,6.0
,masculine,10.0,,0,0,0,1.0,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,0,0,0,,invertebrates,0,,yes,friend,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,,reptiles,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,reptiles,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,11.0,,0,1,0,,reptiles,0,yes,yes,friend,2020,16.0,1,,,,,,,
,feminine,11.0,,1,0,0,,invertebrates,0,yes,,school,2020,16.0,1,,,,,,,
,masculine,11.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,invertebrates,0,yes,,school,2020,16.0,1,,,,,,,
,masculine,11.0,,1,0,1,1.0,none,0,yes,yes,school,2020,17.0,1,,,,,,,
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,24.63,8.56,210.82,WILD Steward,2020.0,12.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,24.14,8.65,208.81,WILD Steward,2021.0,1.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,19.75,8.65,170.84,WILD Steward,2021.0,2.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,26.25,8.65,227.07,WILD Steward,2021.0,3.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,8.5,8.65,73.53,WILD Steward,2021.0,4.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,31.25,8.65,270.32,WILD Steward,2021.0,5.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,23.23,10.15,235.78,WILD Steward,2021.0,6.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,34.96,10.15,354.87,WILD Ambassador,2021.0,6.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,48.06,10.15,487.81,WILD Ambassador,2021.0,7.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,36.16,10.15,367.03,WILD Ambassador,2021.0,8.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,26.99,10.15,273.96,WILD Ambassador,2021.0,9.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,17.33,10.15,175.9,WILD Ambassador,2021.0,10.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,7.25,13.65,98.97,WILD Ambassador,2021.0,10.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,38.25,13.65,522.13,WILD Ambassador,2021.0,12.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,18.5,13.65,252.53,WILD Ambassador,2022.0,1.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,29.75,13.65,406.11,WILD Ambassador,2022.0,2.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,28.0,13.65,382.23,WILD Ambassador,2022.0,3.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,21.5,13.65,293.49,WILD Ambassador,2022.0,4.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,28.0,13.65,382.24,WILD Ambassador,2022.0,5.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,65.0,13.65,887.3399999999999,WILD Ambassador,2022.0,6.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,89.0,13.65,1214.87,WILD Ambassador,2022.0,7.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,55.5,13.65,757.5799999999999,WILD Ambassador,2022.0,8.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,28.0,13.65,382.21,WILD Ambassador,2022.0,9.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,24.33,13.65,332.12,WILD Ambassador,2022.0,10.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,20.5,13.65,279.84,WILD Ambassador,2022.0,11.0
1162.0,,8.0,homeschool,1,0,0,,none,0,yes,yes,social media,2020,12.0,0,1162.0,28.33,13.65,386.72,WILD Ambassador,2022.0,12.0
,feminine,9.0,,1,0,0,1.0,none,0,,,school,2020,14.0,1,,,,,,,
,neutral,11.0,,1,0,1,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,,other,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,0,,none,0,yes,,school,2020,15.0,1,,,,,,,
,feminine,9.0,,0,0,0,,none,0,yes,,other,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,friend,2020,13.0,1,,,,,,,
,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,friend,2020,16.0,1,,,,,,,
,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,other,2020,17.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,other,2020,14.0,1,,,,,,,
,masculine,10.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,9.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,none,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,,reptiles,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,0,1,0,1.0,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,11.0,,1,0,0,1.0,none,0,yes,yes,school,2020,17.0,1,,,,,,,
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.53,8.56,150.06,WILD Steward,2020.0,12.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.0,8.65,147.06,WILD Steward,2021.0,1.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,29.0,8.65,250.86,WILD Steward,2021.0,2.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,11.5,8.65,99.48,WILD Steward,2021.0,3.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,19.96,8.65,172.67,WILD Steward,2021.0,4.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,22.83,8.65,197.48,WILD Steward,2021.0,5.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,7.35,8.65,63.58,WILD Steward,2021.0,6.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,46.24,10.15,469.33,WILD Steward,2021.0,6.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,62.69,10.15,636.29,WILD Ambassador,2021.0,6.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,118.95,10.15,1207.36,WILD Ambassador,2021.0,7.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,44.77,10.15,454.42,WILD Ambassador,2021.0,8.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,14.89,10.15,151.12,WILD Ambassador,2021.0,9.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,25.89,10.15,262.78,WILD Ambassador,2021.0,10.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,22.6,13.65,308.49,WILD Ambassador,2021.0,11.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,10.0,13.65,136.51,WILD Ambassador,2021.0,12.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,16.67,13.65,227.55,WILD Ambassador,2022.0,1.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,13.0,13.65,177.46,WILD Ambassador,2022.0,2.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,20.12,13.65,274.65,WILD Ambassador,2022.0,3.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,17.96,13.65,245.15,WILD Ambassador,2022.0,4.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,15.6,13.65,212.95,WILD Ambassador,2022.0,5.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,114.42,13.65,1561.86,WILD Ambassador,2022.0,6.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,99.15,13.65,1353.41,WILD Ambassador,2022.0,7.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,58.46,13.65,797.99,WILD Ambassador,2022.0,8.0
1164.0,masculine,9.0,,1,1,1,1.0,none,0,yes,yes,school,2020,15.0,0,1164.0,18.73,13.65,255.67,WILD Ambassador,2022.0,10.0
,masculine,11.0,,0,0,0,,none,0,yes,yes,other,2020,17.0,1,,,,,,,
,masculine,10.0,,1,1,0,,reptiles,0,yes,yes,other,2020,16.0,1,,,,,,,
,masculine,12.0,,0,1,0,,invertebrates,0,yes,yes,other,2020,17.0,1,,,,,,,
,feminine,8.0,,1,0,0,,none,0,,yes,social media,2020,14.0,1,,,,,,,
,feminine,9.0,,1,1,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,9.0,,1,1,0,1.0,mammals,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,9.0,,0,0,0,,invertebrates,0,yes,yes,other,2020,14.0,1,,,,,,,
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,37.54,8.56,321.33,WILD Steward,2020.0,12.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,3.52,8.56,30.13,WILD Steward,2020.0,12.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,33.52,8.65,289.95,WILD Steward,2021.0,1.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,22.92,8.65,198.25,WILD Steward,2021.0,2.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,12.18,8.65,105.36,WILD Steward,2021.0,2.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,7.0,8.65,60.55,WILD Steward,2021.0,3.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,12.23,8.65,105.8,WILD Steward,2021.0,4.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,31.61,8.65,273.4299999999999,WILD Steward,2021.0,5.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,7.82,8.65,67.65,WILD Steward,2021.0,6.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,8.02,10.15,81.4,WILD Steward,2021.0,6.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,63.85,10.15,648.09,WILD Ambassador,2021.0,6.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,25.46,10.15,258.42,WILD Steward,2021.0,6.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,3.42,10.15,34.71,WILD Ambassador,2021.0,6.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,58.59,10.15,594.71,WILD Ambassador,2021.0,7.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,32.43,10.15,329.18,WILD Ambassador,2021.0,7.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,57.21,10.15,580.6800000000001,WILD Ambassador,2021.0,8.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,43.24,10.15,438.89,WILD Ambassador,2021.0,9.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,10.98,10.15,111.45,WILD Ambassador,2021.0,9.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,24.17,10.15,245.33,WILD Ambassador,2021.0,10.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,6.37,13.65,86.95,WILD Ambassador,2021.0,10.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,30.24,13.65,412.78,WILD Ambassador,2021.0,11.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,26.07,13.65,355.86,WILD Ambassador,2021.0,12.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,7.05,13.65,96.23,WILD Ambassador,2022.0,1.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,14.14,13.65,193.01,WILD Ambassador,2022.0,1.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,7.93,13.65,108.24,WILD Ambassador,2022.0,2.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,7.9,13.65,107.83,WILD Ambassador,2022.0,2.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,46.11,13.65,629.42,WILD Ambassador,2022.0,3.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,6.5,13.65,88.73,WILD Ambassador,2022.0,4.0
1161.0,feminine,10.0,,1,0,0,,invertebrates,0,yes,yes,other,2020,15.0,0,1161.0,17.0,13.65,232.06,WILD Ambassador,2022.0,5.0
,feminine,9.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,15.0,1,,,,,,,
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,6.1,8.56,52.22,WILD Steward,2020.0,12.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,20.05,8.65,173.44,WILD Steward,2021.0,1.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,24.49,8.65,211.84,WILD Steward,2021.0,2.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,20.0,8.65,173.01,WILD Steward,2021.0,3.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,23.75,8.65,205.46,WILD Steward,2021.0,4.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,19.5,8.65,168.68,WILD Steward,2021.0,5.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,38.74,10.15,393.21,WILD Ambassador,2021.0,6.0
1165.0,masculine,10.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,0,1165.0,15.0,10.15,152.25,WILD Ambassador,2021.0,7.0
,feminine,10.0,,0,0,0,1.0,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,1,0,1.0,reptiles,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,11.0,,1,0,0,,invertebrates,0,yes,yes,school,2020,17.0,1,,,,,,,
,feminine,9.0,,1,0,0,,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,masculine,9.0,,1,0,0,,reptiles,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,9.0,,0,1,0,1.0,none,0,yes,yes,friend,2020,15.0,1,,,,,,,
,masculine,11.0,,1,0,0,,none,0,yes,,school,2020,16.0,1,,,,,,,
,masculine,10.0,,1,0,0,,none,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,,reptiles,0,yes,yes,friend,2020,15.0,1,,,,,,,
,feminine,10.0,,1,0,0,,mammals,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,10.0,,1,1,0,,invertebrates,0,yes,yes,friend,2020,16.0,1,,,,,,,
,feminine,10.0,,1,1,0,1.0,invertebrates,0,yes,yes,school,2020,16.0,1,,,,,,,
,feminine,10.0,,1,0,0,1.0,invertebrates,0,yes,,school,2020,16.0,1,,,,,,,
,feminine,9.0,,1,0,0,1.0,none,0,yes,yes,school,2020,15.0,1,,,,,,,
,feminine,8.0,,1,0,0,1.0,none,0,,,friend,2020,14.0,1,,,,,,,
